1301,台塑,9.32
3045,台灣大,7.69
2324,仁寶,5.85
2356,英業達,4.5
1102,亞泥,4.47
3231,緯創,4.4
2301,光寶科,4.23
2357,華碩,4.19
2385,群光,2.66
6176,瑞儀,2.34
3702,大聯大,2.15
2903,遠百,2.03
9939,宏全,2.03
5522,遠雄,1.98
2451,創見,1.89
9917,中保科,1.87
3044,健鼎,1.85
6412,群電,1.39
2303,聯電,1.29
2454,聯發科,1.22
5434,崇越,1.05
2606,裕民,1.02
9904,寶成,1.01
2449,京元電子,1
3711,日月光投控,0.99
4938,和碩,0.99
2006,東和鋼鐵,0.98
2382,廣達,0.98
2377,微星,0.97
3036,文曄,0.96
1409,新纖,0.95
2885,元大金,0.95
2888,新光金,0.95
3010,華立,0.95
3042,晶技,0.95
2015,豐興,0.94
2504,國產,0.94
6257,矽格,0.94
2353,宏碁,0.93
4915,致伸,0.93
8150,南茂,0.93
2881,富邦金,0.92
2883,開發金,0.92
6239,力成,0.91
5306,桂盟,0.89
6269,台郡,0.89
6278,台表科,0.88
6456,GIS-KY,0.87
4958,臻鼎-KY,0.85
2597,潤弘,0.72
9940,信義,0.01
TX,臺股期貨,3.64
